CDS_CODE	COUNTY	DISTRICT	SCHOOL	HISPANIC	AM_IND	ASIAN	PAC_ISLD	FILIPINO	AFRICAN_AM	WHITE	TWO_MORE_RACES	NOT_REPORTED	TOTAL	YEAR
19647331996651	Los Angeles	Los Angeles Unified	CDS Secondary	0	0	0	0	0	0	0	0	0	0	1415
19647336016885	Los Angeles	Los Angeles Unified	Elizabeth Learning Center	74	0	1	0	0	0	1	0	0	76	1415
19647336019475	Los Angeles	Los Angeles Unified	Thirty-Second Street USC Performing Arts	37	0	5	0	0	5	2	0	0	49	1415
19647336019715	Los Angeles	Los Angeles Unified	Vaughn Next Century Learning Center	76	0	0	0	0	1	0	0	0	77	1415
19647336058002	Los Angeles	Los Angeles Unified	Robert Fulton College Preparatory	52	0	2	1	6	1	2	0	0	64	1415
19647336060529	Los Angeles	Los Angeles Unified	Marlton	2	0	0	0	0	1	0	0	0	3	1415
19647336061451	Los Angeles	Los Angeles Unified	Foshay Learning Center	121	0	1	0	0	20	0	0	0	142	1415
19647336069157	Los Angeles	Los Angeles Unified	Berenece Carlson Home Hospital	0	0	1	0	0	0	1	0	0	2	1415
19647336116750	Los Angeles	Los Angeles Unified	PUC Community Charter Middle and PUC Community Cha	111	0	0	0	0	1	0	0	0	112	1415
19647336119945	Los Angeles	Los Angeles Unified	Magnolia Science Academy	38	0	2	0	7	0	7	0	2	56	1415
19647740109538	Los Angeles	Lynwood Unified	Marco Antonio Firebaugh High	180	0	0	0	0	4	1	0	0	185	1415
19647740114777	Los Angeles	Lynwood Unified	Pathway Independent Study	0	0	0	0	0	0	0	0	0	0	1415
19647741935428	Los Angeles	Lynwood Unified	Vista High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
19647741935436	Los Angeles	Lynwood Unified	Lynwood High	186	0	0	2	0	10	1	0	0	199	1415
19647900120451	Los Angeles	Monrovia Unified	Quest Academy Community Day	0	0	0	0	0	0	0	0	0	0	1415
19647901935899	Los Angeles	Monrovia Unified	Canyon Oaks High	2	0	0	0	0	0	1	0	0	3	1415
19647901935923	Los Angeles	Monrovia Unified	Monrovia High	89	1	15	0	7	12	70	5	0	199	1415
19647901996404	Los Angeles	Monrovia Unified	Mountain Park	2	0	0	0	0	0	3	0	0	5	1415
19648080000001	Los Angeles	Montebello Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
19648080124552	Los Angeles	Montebello Unified	Applied Technology Center	68	0	1	0	0	1	2	0	0	72	1415
19648081930155	Los Angeles	Montebello Unified	Schurr High	162	1	32	2	2	0	5	1	0	205	1415
19648081930825	Los Angeles	Montebello Unified	Bell Gardens High	210	0	0	0	0	2	2	0	0	214	1415
19648081935998	Los Angeles	Montebello Unified	Montebello High	163	1	2	0	2	1	9	1	0	179	1415
19648081938927	Los Angeles	Montebello Unified	Vail High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
19648081996388	Los Angeles	Montebello Unified	Montebello Community Day	0	0	0	0	0	0	0	0	0	0	1415
19648086113799	Los Angeles	Montebello Unified	Laguna Nueva	0	0	0	0	0	0	0	0	0	0	1415
19648400000001	Los Angeles	Norwalk-La Mirada Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
19648401933647	Los Angeles	Norwalk-La Mirada Unified	John H. Glenn High	79	0	3	0	5	2	3	2	1	95	1415
19648401934728	Los Angeles	Norwalk-La Mirada Unified	La Mirada High	99	0	21	1	10	4	51	9	2	197	1415
19648401936467	Los Angeles	Norwalk-La Mirada Unified	Norwalk High	181	0	8	2	9	3	4	0	0	207	1415
19648401936475	Los Angeles	Norwalk-La Mirada Unified	El Camino High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
19648570112714	Los Angeles	Palmdale Elementary	Antelope Valley Learning Academy	0	0	0	0	0	0	0	0	0	0	1415
19648576119580	Los Angeles	Palmdale Elementary	Guidance Charter	11	0	1	0	0	3	1	0	1	17	1415
19648650000001	Los Angeles	Palos Verdes Peninsula Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
19648651933308	Los Angeles	Palos Verdes Peninsula Unified	Rancho del Mar High (Continuation)	0	0	0	0	0	0	2	0	0	2	1415
19648651995588	Los Angeles	Palos Verdes Peninsula Unified	Palos Verdes Peninsula High	22	1	188	2	19	20	293	8	0	553	1415
19648651996552	Los Angeles	Palos Verdes Peninsula Unified	Palos Verdes High	15	1	49	2	3	3	213	4	0	290	1415
19648730000001	Los Angeles	Paramount Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
19648730120378	Los Angeles	Paramount Unified	Paramount Alternative Education Center	0	0	0	0	0	0	0	0	0	0	1415
19648731936749	Los Angeles	Paramount Unified	Paramount High	359	0	3	1	6	15	2	0	0	386	1415
19648731936756	Los Angeles	Paramount Unified	Buena Vista High	0	0	0	0	0	0	0	0	0	0	1415
19648810113464	Los Angeles	Pasadena Unified	Aveson Global Leadership Academy	2	0	1	0	0	0	4	0	0	7	1415
19648810117440	Los Angeles	Pasadena Unified	CIS Academy	1	0	0	0	0	0	0	0	0	1	1415
19648810118075	Los Angeles	Pasadena Unified	Learning Works	0	0	0	0	0	0	0	0	0	0	1415
19648811931062	Los Angeles	Pasadena Unified	Blair High	14	0	2	0	4	5	5	3	0	33	1415
19648811931674	Los Angeles	Pasadena Unified	Marshall Fundamental	86	0	6	0	3	17	33	7	0	152	1415
19648811936103	Los Angeles	Pasadena Unified	John Muir High	48	0	0	0	1	26	2	1	0	78	1415
19648811936806	Los Angeles	Pasadena Unified	Rose City High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
19648811936822	Los Angeles	Pasadena Unified	Pasadena High	107	0	14	0	6	22	65	13	1	228	1415
19649070000001	Los Angeles	Pomona Unified	Nonpublic, Nonsectarian Schools	4	0	0	0	0	2	0	0	0	6	1415
19649070115170	Los Angeles	Pomona Unified	School of Extended Educational Options	0	0	0	0	0	0	0	0	0	0	1415
19649071933175	Los Angeles	Pomona Unified	Ganesha High	73	0	1	0	1	0	1	0	0	76	1415
19649071933324	Los Angeles	Pomona Unified	Garey High	85	0	2	0	1	2	0	0	0	90	1415
19649071936772	Los Angeles	Pomona Unified	Park West High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
19649071937028	Los Angeles	Pomona Unified	Pomona High	104	0	2	0	3	7	1	0	0	117	1415
19649071995901	Los Angeles	Pomona Unified	Diamond Ranch High	136	0	47	1	13	33	32	10	1	273	1415
19649071996495	Los Angeles	Pomona Unified	Village Academy High School at Indian Hill	38	0	1	0	0	0	1	0	0	40	1415
19649076061634	Los Angeles	Pomona Unified	Fremont Academy of Engineering and Design	24	0	0	0	0	0	0	0	0	24	1415
19649076061642	Los Angeles	Pomona Unified	Palomares Academy of Health Science	13	0	1	0	0	1	1	1	0	17	1415
19649640000001	Los Angeles	San Marino Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
19649641937754	Los Angeles	San Marino Unified	San Marino High	14	0	112	1	3	1	58	8	0	197	1415
19649800000001	Los Angeles	Santa Monica-Malibu Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
19649801933373	Los Angeles	Santa Monica-Malibu Unified	Olympic High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
19649801938000	Los Angeles	Santa Monica-Malibu Unified	Santa Monica High	175	0	57	2	7	34	255	28	0	558	1415
19649801995737	Los Angeles	Santa Monica-Malibu Unified	Malibu High	13	0	5	1	1	0	107	0	0	127	1415
19650290000001	Los Angeles	South Pasadena Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
19650291938455	Los Angeles	South Pasadena Unified	South Pasadena Senior High	44	1	136	0	6	8	82	5	1	283	1415
19650520000001	Los Angeles	Temple City Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
19650521938679	Los Angeles	Temple City Unified	Temple City High	29	0	253	1	5	1	31	10	0	330	1415
19650521995745	Los Angeles	Temple City Unified	Dr. Doug Sears Learning Center	0	0	0	0	0	0	0	0	0	0	1415
19650521995976	Los Angeles	Temple City Unified	Temple City Alternative	0	0	1	0	0	0	1	0	0	2	1415
19650600000001	Los Angeles	Torrance Unified	Nonpublic, Nonsectarian Schools	1	0	0	0	0	0	0	0	0	1	1415
19650600110320	Los Angeles	Torrance Unified	Gene Drevno Community Day	0	0	0	0	0	0	0	0	0	0	1415
19650601936277	Los Angeles	Torrance Unified	North High	64	0	100	2	14	23	17	12	3	235	1415
19650601938083	Los Angeles	Torrance Unified	Shery (Kurt T.) High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
19650601938356	Los Angeles	Torrance Unified	South High	35	1	109	1	10	8	127	12	4	307	1415
19650601938752	Los Angeles	Torrance Unified	Torrance High	65	2	86	2	44	5	45	14	4	267	1415
19650601939602	Los Angeles	Torrance Unified	West High	39	1	159	2	23	9	79	10	3	325	1415
19650940000001	Los Angeles	West Covina Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
19650940112706	Los Angeles	West Covina Unified	California Virtual Academy @ Los Angeles	0	0	0	0	0	0	0	0	0	0	1415
19650940122432	Los Angeles	West Covina Unified	Edgewood High	49	0	9	0	12	1	4	0	0	75	1415
19650940125393	Los Angeles	West Covina Unified	Insight @ Los Angeles	0	0	0	0	0	0	0	0	0	0	1415
19650940130005	Los Angeles	West Covina Unified	Rio Verde Academy	0	0	0	0	0	0	0	0	0	0	1415
19650941938513	Los Angeles	West Covina Unified	Coronado High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
19650941939537	Los Angeles	West Covina Unified	West Covina High	158	1	59	0	21	5	16	2	1	263	1415
19651280000001	Los Angeles	Whittier Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
19651281930338	Los Angeles	Whittier Union High	Frontier High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
19651281931302	Los Angeles	Whittier Union High	California High	319	1	6	1	8	1	29	0	0	365	1415
19651281934868	Los Angeles	Whittier Union High	La Serna High	265	3	17	1	4	6	79	0	0	375	1415
19651281936889	Los Angeles	Whittier Union High	Pioneer High	161	1	0	0	2	3	1	0	0	168	1415
19651281937903	Los Angeles	Whittier Union High	Santa Fe High	305	1	3	1	4	4	14	0	0	332	1415
19651281939701	Los Angeles	Whittier Union High	Whittier High	224	0	2	1	5	1	9	0	0	242	1415
19651281995653	Los Angeles	Whittier Union High	Sierra Vista High (Alternative)	10	0	0	0	0	0	0	0	0	10	1415
19651360000001	Los Angeles	William S. Hart Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
19651360102459	Los Angeles	William S. Hart Union High	Golden Valley High	115	0	26	0	35	16	58	9	0	259	1415
19651360102475	Los Angeles	William S. Hart Union High	West Ranch High	57	1	54	1	33	12	205	25	0	388	1415
19651360112359	Los Angeles	William S. Hart Union High	Sequoia School	0	0	0	0	0	0	0	0	0	0	1415
19651360114439	Los Angeles	William S. Hart Union High	Mission View Public	0	0	0	0	0	0	0	0	0	0	1415
19651360117234	Los Angeles	William S. Hart Union High	Santa Clarita Valley International	14	1	0	0	0	2	23	1	0	41	1415
19651360121731	Los Angeles	William S. Hart Union High	Albert Einstein Academy for Letters, Arts and Scie	4	0	2	0	1	1	29	1	1	39	1415
19651361931492	Los Angeles	William S. Hart Union High	Canyon High	91	0	13	2	13	14	167	8	0	308	1415
19651361931740	Los Angeles	William S. Hart Union High	Saugus High	69	1	14	0	15	8	194	3	0	304	1415
19651361932532	Los Angeles	William S. Hart Union High	Learning Post High (Alternative)	2	0	0	0	0	0	9	1	0	12	1415
19651361933902	Los Angeles	William S. Hart Union High	William S. Hart High	80	2	16	0	9	4	170	8	0	289	1415
19651361934421	Los Angeles	William S. Hart Union High	Bowman (Jereann) High (Continuation)	3	0	0	0	1	0	1	1	0	6	1415
19651361995802	Los Angeles	William S. Hart Union High	Valencia High	88	0	61	1	38	16	256	24	2	486	1415
19651361996263	Los Angeles	William S. Hart Union High	Opportunities for Learning - Santa Clarita	0	0	0	0	0	0	0	0	0	0	1415
19651361996321	Los Angeles	William S. Hart Union High	Academy of the Canyons	10	0	16	0	8	1	35	2	0	72	1415
19734371931567	Los Angeles	Compton Unified	Centennial High	37	1	0	0	0	13	0	0	0	51	1415
19734371931963	Los Angeles	Compton Unified	Compton High	98	0	0	1	0	9	0	0	1	109	1415
19734371932326	Los Angeles	Compton Unified	Dominguez High	97	0	0	0	0	14	0	0	0	111	1415
19734371995695	Los Angeles	Compton Unified	Cesar Chavez Continuation High	0	0	0	0	0	0	0	0	0	0	1415
19734371996057	Los Angeles	Compton Unified	Thurgood Marshall	0	0	0	0	0	0	0	0	0	0	1415
19734451933316	Los Angeles	Hacienda la Puente Unified	Puente Hills High	0	0	0	0	0	0	0	0	0	0	1415
19734451934801	Los Angeles	Hacienda la Puente Unified	La Puente High	93	0	2	0	4	1	3	0	0	103	1415
19734451935246	Los Angeles	Hacienda la Puente Unified	Los Altos High	91	0	22	0	0	2	16	0	0	131	1415
19734451938935	Los Angeles	Hacienda la Puente Unified	Valley Alternative High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
19734451939834	Los Angeles	Hacienda la Puente Unified	Glen A. Wilson High	44	1	83	0	3	1	6	0	0	138	1415
19734451939925	Los Angeles	Hacienda la Puente Unified	William Workman High	33	0	1	0	4	0	1	0	0	39	1415
19734451996560	Los Angeles	Hacienda la Puente Unified	Valley Community Day	0	0	0	0	0	0	0	0	0	0	1415
19734520000001	Los Angeles	Rowland Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
19734520120600	Los Angeles	Rowland Unified	iQ Academy California-Los Angeles	0	0	0	0	0	0	0	0	0	0	1415
19734521930106	Los Angeles	Rowland Unified	Santana High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
19734521936228	Los Angeles	Rowland Unified	Nogales High	95	0	8	1	32	3	2	0	0	141	1415
19734521937564	Los Angeles	Rowland Unified	John A. Rowland High	48	0	214	1	33	2	7	7	0	312	1415
19734601932862	Los Angeles	Walnut Valley Unified	Diamond Bar High	50	0	386	6	18	6	35	4	0	505	1415
19734601937747	Los Angeles	Walnut Valley Unified	Ron Hockwalt Academies (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
19734601939149	Los Angeles	Walnut Valley Unified	Walnut High	88	0	276	4	29	9	30	3	0	439	1415
19752911996016	Los Angeles	San Gabriel Unified	Options for Youth San Gabriel	0	0	0	0	0	0	0	0	0	0	1415
19752911996081	Los Angeles	San Gabriel Unified	Del Mar High	0	0	0	0	0	0	0	0	0	0	1415
19753090127100	Los Angeles	Acton-Agua Dulce Unified	Assurance Learning Academy	0	0	0	0	0	0	0	0	0	0	1415
19753090129742	Los Angeles	Acton-Agua Dulce Unified	Inspire Charter School	0	0	0	0	0	0	0	0	0	0	1415
19753090130781	Los Angeles	Acton-Agua Dulce Unified	Academy of Arts and Sciences: Los Angeles (9-12)	1	0	0	0	0	0	0	0	0	1	1415
19753090130955	Los Angeles	Acton-Agua Dulce Unified	Mosaica Online Academy of Los Angeles	0	0	1	0	0	0	0	0	0	1	1415
19753090131383	Los Angeles	Acton-Agua Dulce Unified	SIATech Academy South	2	0	0	0	0	0	0	0	0	2	1415
19753091995786	Los Angeles	Acton-Agua Dulce Unified	Vasquez High	6	0	2	0	0	1	17	1	0	27	1415
19753330000001	Los Angeles	Manhattan Beach Unified	Nonpublic, Nonsectarian Schools	2	0	1	0	0	0	4	0	4	11	1415
19753331935808	Los Angeles	Manhattan Beach Unified	Mira Costa High	101	1	69	2	3	21	350	66	1	614	1415
19753410000001	Los Angeles	Redondo Beach Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
19753411937143	Los Angeles	Redondo Beach Unified	Redondo Union High	69	1	56	2	9	32	185	6	0	360	1415
19753411995752	Los Angeles	Redondo Beach Unified	Redondo Shores High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
19756636120158	Los Angeles	SBE - New West Charter	New West Charter	0	0	0	0	0	0	0	0	0	0	1415
19756971996693	Los Angeles	SBE - The School of Arts and Enterprise	School of Arts and Enterprise	38	1	0	0	0	2	5	0	0	46	1415
19757130000001	Los Angeles	Alhambra Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
19757131930122	Los Angeles	Alhambra Unified	Century High	0	0	0	0	0	0	0	0	0	0	1415
19757131930163	Los Angeles	Alhambra Unified	Alhambra High	89	1	185	0	6	3	5	6	0	295	1415
19757131934553	Los Angeles	Alhambra Unified	Mark Keppel High	50	0	291	0	13	3	3	9	0	369	1415
19757131937697	Los Angeles	Alhambra Unified	San Gabriel High	54	1	250	0	1	0	0	3	0	309	1415
19757131995430	Los Angeles	Alhambra Unified	Independence High (Alternative)	0	0	0	0	0	0	0	0	0	0	1415
19764970115725	Los Angeles	SBE - Lifeline Education Charter	Lifeline Education Charter	34	0	0	0	0	14	0	0	0	48	1415
19768690119016	Los Angeles	Wiseburn Unified	Da Vinci Science	75	0	8	1	2	16	22	4	0	128	1415
19768690119636	Los Angeles	Wiseburn Unified	Da Vinci Design	41	0	5	1	2	22	14	1	0	86	1415
19768850130799	Los Angeles	SBE - Anahuacalmecac International University Prep	Anahuacalmecac International University Preparator	17	0	0	0	0	0	0	0	0	17	1415
20102070117184	Madera	Madera County Office of Education	Madera County Independent Academy	0	0	0	0	0	0	0	0	0	0	1415
20102072030054	Madera	Madera County Office of Education	Enterprise Secondary	0	0	0	0	0	0	0	0	0	0	1415
20102072030153	Madera	Madera County Office of Education	Juvenile Hall (Endeavor/Voyager Secondary)	0	0	0	0	0	0	0	0	0	0	1415
20102072030229	Madera	Madera County Office of Education	Pioneer Technical Center	0	0	0	0	0	0	0	0	0	0	1415
20102076077200	Madera	Madera County Office of Education	Gould Educational Center	0	0	0	0	0	0	0	0	0	0	1415
20652012032357	Madera	Chowchilla Union High	Chowchilla Union High	36	1	1	0	1	0	30	0	0	69	1415
20652430110965	Madera	Madera Unified	Madera South High	183	0	2	0	2	1	23	0	3	214	1415
20652430118950	Madera	Madera Unified	Sherman Thomas Charter High	0	0	0	0	0	1	1	0	0	2	1415
20652430123620	Madera	Madera Unified	Mountain Vista High	0	0	0	0	0	0	0	0	0	0	1415
20652432035640	Madera	Madera Unified	Furman (Duane E.) High (Independent Study Program)	0	0	0	0	0	0	0	0	0	0	1415
20652432035707	Madera	Madera Unified	Madera High	139	1	10	0	1	5	43	1	0	200	1415
20755800110403	Madera	Golden Valley Unified	Valley Teen Ranch Community Day	0	0	0	0	0	0	0	0	0	0	1415
20755800111443	Madera	Golden Valley Unified	Centennial Independent Study	0	0	0	0	0	0	0	0	0	0	1415
20755802030203	Madera	Golden Valley Unified	Liberty High	19	1	0	0	0	0	26	0	0	46	1415
20756060100180	Madera	Chawanakee Unified	Mountain Oaks High	0	0	0	0	0	0	0	0	0	0	1415
20756060117010	Madera	Chawanakee Unified	Minarets High	0	0	0	0	0	0	0	0	0	0	1415
20756060125021	Madera	Chawanakee Unified	Minarets Charter High	0	0	0	0	0	0	0	0	0	0	1415
20756066114862	Madera	Chawanakee Unified	Chawanakee Academy	0	0	0	0	0	0	0	0	0	0	1415
20764142030013	Madera	Yosemite Unified	Yosemite High	8	3	2	0	1	0	42	3	0	59	1415
20764142030039	Madera	Yosemite Unified	Ahwahnee High	1	0	0	0	0	0	0	0	0	1	1415
20764142030104	Madera	Yosemite Unified	Evergreen High	0	0	0	0	0	0	0	0	0	0	1415
20764142030237	Madera	Yosemite Unified	Glacier High School Charter	0	0	0	0	0	0	1	0	0	1	1415
21102150113183	Marin	Marin County Office of Education	Marin County Juvenile Court	0	0	0	0	0	0	0	0	0	0	1415
21102152130037	Marin	Marin County Office of Education	Marin's Community	0	0	0	0	0	0	0	0	0	0	1415
21102152130102	Marin	Marin County Office of Education	Phoenix Academy	0	0	0	0	0	0	0	0	0	0	1415
21102156069504	Marin	Marin County Office of Education	Marin County Special Education	0	0	0	0	0	0	0	0	0	0	1415
21654170000001	Marin	Novato Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
21654172130045	Marin	Novato Unified	Nova Education Center	0	0	0	0	0	0	4	0	0	4	1415
21654172132264	Marin	Novato Unified	Marin Oaks High	0	0	0	0	0	0	0	0	0	0	1415
21654172132272	Marin	Novato Unified	Novato High	18	0	16	0	1	1	111	10	1	158	1415
21654172133056	Marin	Novato Unified	San Marin High	17	1	7	0	1	2	79	4	0	111	1415
21654662133254	Marin	San Rafael City High	Madrone High Continuation	0	0	0	0	0	0	0	0	0	0	1415
21654662133262	Marin	San Rafael City High	San Rafael High	0	0	0	0	0	0	0	0	0	0	1415
21654662134005	Marin	San Rafael City High	Terra Linda High	0	0	0	0	0	0	0	0	0	0	1415
21654820000001	Marin	Tamalpais Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
21654822130078	Marin	Tamalpais Union High	Tamiscal High (Alternative)	1	0	1	0	0	1	24	3	0	30	1415
21654822131340	Marin	Tamalpais Union High	Sir Francis Drake High	8	0	3	0	1	0	127	7	0	146	1415
21654822132587	Marin	Tamalpais Union High	Redwood High	28	0	18	0	1	2	214	23	0	286	1415
21654822133692	Marin	Tamalpais Union High	Tamalpais High	14	1	10	1	3	3	170	13	0	215	1415
21654822134419	Marin	Tamalpais Union High	San Andreas High (Continuation)	0	0	0	0	0	0	2	1	0	3	1415
21733612134310	Marin	Shoreline Unified	Tomales High	11	0	0	0	0	0	11	0	0	22	1415
22102232230100	Mariposa	Mariposa County Office of Education	County Community	0	0	0	0	0	0	0	0	0	0	1415
22655322230035	Mariposa	Mariposa County Unified	Spring Hill High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
22655322230068	Mariposa	Mariposa County Unified	Sierra Home	0	0	0	0	0	0	0	0	0	0	1415
22655322230076	Mariposa	Mariposa County Unified	Coulterville High	0	0	0	0	0	0	0	0	0	0	1415
22655322235356	Mariposa	Mariposa County Unified	Mariposa County High	7	1	1	0	0	0	31	2	0	42	1415
23102312330124	Mendocino	Mendocino County Office of Education	West Hills Juvenile Hall Court	0	0	0	0	0	0	0	0	0	0	1415
23102312330447	Mendocino	Mendocino County Office of Education	Mendocino County Community	0	0	0	0	0	0	0	0	0	0	1415
23655402330058	Mendocino	Anderson Valley Unified	Rancheria Continuation	0	0	0	0	0	0	0	0	0	0	1415
23655402330900	Mendocino	Anderson Valley Unified	Anderson Valley Junior-Senior High	14	0	0	0	0	0	3	0	0	17	1415
23655576116669	Mendocino	Arena Union Elementary	Pacific Community Charter	1	0	0	0	0	0	2	0	0	3	1415
